ACCT_NBR,ACCT_NM,ACCT_STATUS_FLG,ACCT_TYP_CD,SHT_ACCT_NM,"CREATION_DT""",ACCT_TWN_NM,CALC_INT_CD,IGN_UNC_CD,ACCT_CNTRY_NM,BLCKG_CD,CUST_GRP,ACCT_HOLDR_RES_CD,LST_UPDATE,ACCT_CLIENT_STATUS,ACCT_CL_UNC_FND,PL_ACCT _NBR,END_DT,UKGILTS_TYP_CD,STAR_TYP_CD,STAR_ELIGBL_TYP_CD,AUTH_ACCT_ST ATUS_FLG,GLOB_PROXY_FLG,CASH_TAKER,CATEGORY,INTERNAL_FLAG,INTERNAL_TYP E,LEND_BORROW,DAYTIME_FILTER,CREDIT_RATING,SYNDICATE,CPNY_FLAG,EUREX _FLAG,ACCT_PUBL_FLG,ACCT_EXMPT_FLG
58747,SHINKIN INTERNATIONAL LTD-CLIENT AC,0,P,SHINCLIE,10/31/1994 12: 00:00 AM,LONDON,1,,UNITED KINGDOM,6,E000004744,,06/25/2001 12:00 :00 AM,Y,N,,,U,,,N,N,58632,E,,EXTER,,,K,S,"L"" ",N,N,Y
58764,SHINKIN INTERNAT.LTD-NEW ISSUES,0,P,SHINSYND,10/31/1994 12:00:0 0 AM,LONDON,1,,UNITED KINGDOM,6,E000004745,,6/25/2001,N,N,,,U,,,N,N,58632,E,,EXTER,,,K,S,L,"N"" ",N,Y
58769,B.I.L SVB NONEY MARKET FUND - USD,1,P,BILSUBMO,10/31/1994 12:00 :00 AM,LUXEMBOURG,1,Y,LUXEMBOURG,2,E000004746,L,,,,,01/3 0/1995 12:00:00 AM,,,,,,,,,,,,,,L,N,,
58772,B.I.L SVB MONEY MARKET FUND-XEU,1,P,BILSUECU,10/31/1994 12:00:0 0 AM,LUXEMBOURG,1,Y,LUXEMBOURG,2,E000004747,L,,,,,01/30/ 1995 12:00:00 AM,,,,,,,,,,,,,,L,N,,
58777,B.I.L SVB MONEY MARKET FUND CHF,1,P,BILSVBMA,10/31/1994 12:00:0 0 AM,LUXEMBOURG,1,Y,LUXEMBOURG,2,E000004748,L,,,,,01/30/ 1995 12:00:00 AM,,,,,,,,,,,,,,L,N,,
58780,B.I.L.-DAIWA JF PACIFIC FUND JF,1,P,BILJFPAC,10/31/1994 12:00:0 0 AM,LUXEMBOURG,1,,LUXEMBOURG,2,E000004749,L,8/26/1998,N,N,,5/17/1999,U,,,N,N,,,,,,,," """,L,N,,
58807,SOVAC,1,P,SOVAC,10/31/1994,PARIS,1,,"FRANCE"" ",2,E000004750,F,11/3/1999,N,N,,01/31/2000 12:00:00 A M,U,,,N,N,,E,,EXTER,,,A,,L,N,,
58815,B.I.L.-ASIA GROWTH FUND,1,P,BILGROWT,10/31/1994,L UXEMBOURG,1,,LUXEMBOURG,2,E000004752,L,12/7/1998,"N"" ",N,,5/17/1999,U,,,N,N,,,,,,,,,L,N,,
58823,PLACEMENTS ET ETUDES-TRANSIT CLIENT,1,P,PLACEMEN,10/31/1994 12: 00:00 AM,LUXEMBOURG,1,N,LUXEMBOURG,2,E000004753,L,12/27/1994 12: 00:00 AM,N,N,,1/30/1995,,,,,,,,,,,,,,L,N,,
58828,DAEWOO SECURITIES (EUROPE) LTD,0,P,DAEWOOSE,10/31/1994,LONDON,1,,UNITED KINGDOM,0,E000004754,,06/25/2001 12:00:00 A M,N,N,,,U,,,N,N,,E,,EXTER,6,,K,S,L,N,N,Y
58831,CITICORP BKG.CORP. - CITIBANK N.A.,1,P,CITICORP,10/31/1994 12:0 0:00 AM,WILMINGTON DE,1,N,U.S.A.,2,E000004755,,07/26/1995 12:00: 00 AM,N,N,,1/29/1996,,,,,,,,,,,,,,L,N,,
58840,P.E. SECURITIES,1,P,P.E.SEC.,10/31/1994,BRUXELLES,1,N,BELGIUM,2,E000004757,B,11/25/1996,N,N,,01 /27/1997 12:00:00 AM,U,,,N,N,,,,,,,,,L,N,,
58845,CASSA RISP.UDINE E PORDENONE SPA,0,P,UDIPORDE,10/31/1994 12:00: 00 AM,UDINE,1,,ITALY,0,E000004758,,8/24/2001,N,Y,,,U,,,N,N,,E,,EXTER,,A,E,S,L,N,,Y
58874,UNITED WORLD CHINESE COMMERCIAL BK,0,P,UNITEDTA,10/31/1994 12:0 0:00 AM,TAIPEI,1,,TAIWAN,0,E000004762,,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,,A,D,S,L,N,,Y
58882,BANK OF CHINA (LUXEMBOURG) S.A.,1,P,BOFCHINA,10/31/1994 12:00:0 0 AM,LUXEMBOURG,1,,LUXEMBOURG,2,E000004764,L,9/15/1997,N,N,,1/26/1998,U,,,N,N,,,,,,,," """,L,N,,
58887,TRANSBOURSE S.A.,1,P,TRANSPAR,10/31/1994,PARIS,1,N,FRANCE,2,E000004765,,2/16/1995,N,N,,01/29/1 996 12:00:00 AM,,,,,,,,,,,,,,L,N,,
58909,BANCA CATALANA S.A.,1,P,BANCAGYU,10/31/1994,BARCE LONA,1,,SPAIN,2,E000004767,,12/16/1998,N,N,,05 /17/1999 12:00:00 AM,U,,,N,N,,,,,,,,,L,N,,
58917,SKANDINAVISKA ENSKILDA BANK-SYND AC,1,P,SKSYNDN1,10/31/1994 12: 00:00 AM,LONDON,1,Y,GREAT-BRITAIN,2,,,,,,,01/30/1995 12: 00:00 AM,,,,,,,,,,,,,,L,N,,
58577,BANQUE AUDI (LUXEMBOURG) S.A.,0,P,BANQUAUD,10/31/1994,LUXEMBOURG,1,,LUXEMBOURG,6,E000004708,L,06/25/2001 12:00:00 A M,N,N,,,U,,,N,N,,E,,EXTER,,,I,S,L,N,,Y
58594,MERCURY BANK AND TRUST LTD,0,P,MERCURYB,"10/31/1994 12:00:00 AM"" ",GEORGETOWN,1,,CAYMAN ISLANDS,6,E000004709,,06/25/2001 12:00:00 A M,N,N,,,U,,,N,N,,E,,EXTER,,,I,S,L,N,,Y
58089,CITIBANK N.A. A/C STANDARDS EW XXX,1,P,STANDXXX,"10/31/1994 12:0

0:00 AM",LONDON,1,N,UNITED KINGDOM,2,E000004626,,07/21/1995 12:00 :00 AM,N,N,,1/29/1996,,,,,,,,,,,,," """,L,N,,
58092,KDB INTERNATIONAL(SINGAPORE) LTD,1,P,KDBINTLL,10/31/1994 12:00: 00 AM,SINGAPORE,1,,SINGAPORE,2,E000004627,,07/05/2000 12:00:00 A M,N,N,,1/26/2001,U,,,N,N,,E,,EXTER,,""" ",I,S,L,N,,
58106,LANDESBANK SCHLESWIG-HOLSTEIN GIROZ,1,P,LANDBKHO,10/31/1994 12: 00:00 AM,COPENHAGEN,1,,DENMARK,2,E000004632,,9/15/1997,N,N,,1/26/1998,U,,,N,N,,,,,,,," """,L,N,,
58119,CHEUVREUX DE VIRIEU,0,P,CHEUVREU,10/31/1994,PARIS,1,,FRANCE,0,E000004634,F,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,,A,H,S,L,N,,Y
58122,BBV INTERACTIVOS S.V.B. S.A.,1,P,BBVSVB,"10/31/1994 12:00:00 AM"" ",MADRID,1,N,SPAIN,2,E000004635,,3/5/1996,N,N,,1/27/1997,U,,,N,N,,,,,,,,,L,N,," """
58127,FRIEDBERG MERCANTILE GROUP CLIENTS,0,P,FRIEDBER,10/31/1994 12:0 0:00 AM,TORONTO,1,,CANADA,6,E000004636,,6/25/2001,Y,N,,,U,,,N,N,,E,,EXTER,,,K,S,L,N,,Y
58144,BARCLAYS BK-NUFFIELD TRUST KWS 47A,1,P,BARCLAYS,10/31/1994 12:0 0:00 AM,LONDON,1,,UNITED KINGDOM,2,E000004637,,09/15/1997 12:00: 00 AM,N,N,,1/26/1998,U,,,N,N,,,,,,,,,L,N,,
58149,MULTIBANCO COMERMEX CMX INTL&TRUST,1,P,CMXINTL,10/31/1994 12:00 :00 AM,NEW YORK,1,N,U.S.A.,2,E000004638,,"09/13/1995 12:00:00 AM"" ",N,N,,1/29/1996,,,,,,,,,,,,,,L,N,,
58165,SBCI SWISS BANK CORP. INVEST. BANK.,1,P,SBCIBANK,10/31/1994 12: 00:00 AM,NEW YORK,1,N,U.S.A.,2,E000004642,,03/04/1996 12:00:00 A M,N,N,,1/27/1997,U,,,N,N,,,,,,,,""" ",L,N,,
58186,INTERUNION BK-BANCO LATINO INTERNA.,1,P,BANCOLAT,10/31/1994 12: 00:00 AM,WILLEMSTAD,1,N,NETH. ANTILLES,2,E000004646,,9/13/1995,N,N,,1/29/1996,,,,,,,,,,,,,,L,N,,
58195,SBCI NY/ISCC/CLEARANCE/PORTAL,1,P,SBCIPORT,10/31/1994,NEW YORK,1,N,U.S.A.,2,E000004648,L,3/4/1996,N,N,,1/27/1997,U,,,N,N,,,,,,,,,L,N,,
58203,B.I.L.-MONEY MARKET FUND - NLG,0,P,FUNDNLG,10/31/1994,LUXEMBOURG,1,,LUXEMBOURG,2,E000004649,L,06/25/2001 12:00:00 A M,N,N,,,U,,,N,N,,E,,EXTER,,A,B,S,L,N,N,Y
58208,DEXIA BIL-DEXIA MONEY MARKET EURO,0,P,MONEEURO,10/31/1994 12:00 :00 AM,LUXEMBOURG,1,,LUXEMBOURG,0,E000004650,L,06/25/2001 12:00: 00 AM,N,N,,,U,,,N,N,26047,E,,EXTER,,A,B,S,"L"" ",N,N,Y
58211,COFIGEST-FIDEUR SPA SIM CONTO TERZI,1,P,COMMISSI,10/31/1994 12: 00:00 AM,MILANO,1,,ITALY,2,E000004651,,2/19/1998,N,N,,5/17/1999,U,,,N,N,,,,,,,,,"L"" ",N,,
58220,BIL-TGSS-TEMPL.GLOBAL.INCOME.FD.SIC,1,P,BILSICAV,10/31/1994 12: 00:00 AM,LUXEMBOURG,1,Y,LUXEMBOURG,2,E000004653,L,12/06/1994 12: 00:00 AM,N,N,,1/30/1995,,,,,,,,,,,,,,L,N,,
58225,BANCO TOTTA & ACORES S.A. LONDON BR,0,P,BCOTOTTA,10/31/1994 12: 00:00 AM,LONDON,1,,UNITED KINGDOM,6,E000004654,,06/25/2001 12:00 :00 AM,N,N,,,U,,,N,N,,E,,EXTER,,,B,S,L,N,,
"""",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58238,EURO CANADIAN SEC/CREDIFINANCE SEC.,1,P,EUCACRED,10/31/1994 12: 00:00 AM,TORONTO,1,,CANADA,2,E000004656,,"03/31/1998 12:00:00 AM"" ",N,N,,5/17/1999,U,,,N,N,,,,,,,,,L,N,,
58241,EURO CANADIAN SEC/RIF CAPITAL INC.,0,P,EUCARIF,10/31/1994 12:00 :00 AM,TORONTO,1,,CANADA,6,E000004657,,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,,,K,S,L,N,N,Y
58246,KLEINWORT BENS.BONDL./GP415-CLIENT,1,P,KLBE415,10/31/1994 12:00 :00 AM,ST PETER,1,N,"GUERNSEY, C.I.",2,E000004658,,08/20/1996 12:0 0:00 AM,N,N,,1/27/1997,U,,,N,N,,,,,,""" ",,,L,N,,
58254,UBS AG-UBS LONDON TAXABLE ACCOUNT,1,P,UBSAGTAX,10/31/1994 12:00 :00 AM,LONDON,1,,UNITED KINGDOM,2,E000004659,,11/25/1998 12:00:0 0 AM,Y,N,,5/17/1999,U,,,N,N,,,,,,,""" ",,L,N,,
58259,BARCLAYS IMMED. ANNUITY FUND KWS249,1,P,IMMEDIAT,10/31/1994 12: 00:00 AM,LONDON,1,N,UNITED KINGDOM,2,E000004660,,12/05/1996 12:0 0:00 AM,N,N,,1/27/1997,U,,,N,N,,,,,,""" ",,,L,N,,
58267,DEUTSCHE BANK DE INVESTIMENTOS SA,1,P,DEINVEST,10/31/1994 12:00 :00 AM,LISBOA,1,,PORTUGAL,2,E000004662,,3/23/2000,N,N,,1/26/2001,U,,,N,N,,E,,EXTER,,,B,S,L,N,,
58284,B.I.L.-EC TACTICAL ALLOCATION FUND,1,P,TACTICAL,10/31/1994 12:0 0:00 AM,LUXEMBOURG,1,,LUXEMBOURG,2,E000004663,L,02/03/1999 12:00 :00 AM,N,N,,5/17/1999,U,,,N,N,,,,,,," """,,L,N,,
58289,BANCA DI LEGNANO-PROPERTY ACCOUNT,0,P,BALEGBIL,10/31/1994 12:00 :00 AM,LEGNANO,1,,ITALY,6,E000004664,,8/14/2001,N,N,,,U,,,N,N,,E,,EXTER,4,A,C,S,L,N,,Y
58322,AGF-LONDON BRANCH-QUOTA SHARE,1,P,AGFLONDO,10/31/1994,LONDON,1,N,UNITED KINGDOM,2,E000004669,,04/24/1995 12:00:00 A M,N,N,,1/29/1996,,,,,,,,,,,,,,L,N,,
58335,ETEBA/NATIONAL INV.BK.FOR IND.DEVL.,0,P,ETEBABK,10/31/1994 12:0 0:00 AM,ATHENS,1,,GREECE,0,E000004671,,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,,,F,S,L,N,,Y
58343,CREDIT SUISSE FIRST BOSTON(SING)LTD,1,P,CRSYNDIC,10/31/1994 12: 00:00 AM,SINGAPORE,1,,SINGAPORE,2,E000004673,,08/30/1999 12:00:0 0 AM,N,N,,1/31/2000,U,,,N,N,,E,,EXTER,""" ",,A,,L,N,,
58348,BZW SECURITIES LTD A/C BZW FUTURES,1,P,BZWSECFT,10/31/1994 12:0 0:00 AM,LONDON,1,,UNITED KINGDOM,2,E000004672,,01/08/1998 12:00: 00 AM,N,N,,5/17/1999,U,,,N,N,,,,,,,,,L,N,,
58373,DEUTSCHE BANK AG HONG KONG BRANCH,0,P,DEUTBKHK,10/31/1994 12:00 :00 AM,HONG KONG,1,,HONG KONG,6,E000004678,,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,,A,B,S,L,N,,Y
58378,ULSTER BANK CUSTODIAL SERVICES,1,P,ULSTERBK,10/31/1994,DUBLIN,1,,IRELAND,2,E000004679,,12/24/1997,N,N,,1/26/1998,U,,,N,N,,,,,,,,,L,N,,
58381,BANCO TOTTA ASIA SA,0,P,BANCOTOT,10/31/1994,MACAU,1,,MACAU,2,E000004680,,6/25/2001,N,N,,,U," """,,N,N,,E,,EXTER,,A,E,S,L,N,N,Y
58386,INVESTMENTBANK AUSTRIA AG,1,P,INVESTBK,10/31/1994,VIENNA,1,,AUSTRIA,2,E000004681,,7/5/2000,N,N,,1/26/2001,U,,,N,N,,E,,EXTER,,A,G,S,"L

",N,,
58394,GLOBAL SECURITIES SAM,0,P,GLOBSEC,10/31/1994,MONA CO,1,,MONACO,0,E000004682,,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,,A,I,S,L,N,,Y
58399,BCA POP VERONA-BCO S.GEMIN.E S.PROS,0,P,BCAVELUX,10/31/1994 12: 00:00 AM,LUXEMBOURG,1,,LUXEMBOURG,0,E000004683,L,06/25/2001 12:0 0:00 AM,N,N,,,U,,,N,N,,E,,EXTER,,A,B,S,L,N,,Y
58403,BANCA MONTE DEI PASCHI DI SIENA INV,0,P,MOSYND1,10/31/1994 12:0 0:00 AM,MILANO,1,,ITALY,0,E000004684,,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,,,A,S,L,N,N,Y
58411,BANQUE SIFAS,1,P,BANQSIFA,10/31/1994,PARIS,1,N,FRANCE,2,E000004686,,6/22/1995,N,N,,1/29/1996,,,,,,,,,,,,,,L,N,,
58416,THE MONETARY AUTHORITY OF SINGAPORE,0,P,THEMONET,10/31/1994 12: 00:00 AM,SINGAPORE,1,,SINGAPORE,6,E000004687,,06/25/2001 12:00:0 0 AM,N,N,,,U,,,N,N,,E,,EXTER,,A,AA,S,L,N,N,Y
58424,BNP PLC FUTURES DELIVERY ACCOUNT,1,P,BNPFUDEL,10/31/1994 12:00: 00 AM,LONDON,1,Y,GREAT-BRITAIN,2,,,,,,,01/30/1995 12:00: 00 AM,,,,,,,,,,,,,,L,N,,
58429,NOMURA BANK (LUXEMBOURG)-S.T.A.R.N1,1,P,NOMURASU,10/31/1994 12: 00:00 AM,LUXEMBOURG,1,N,LUXEMBOURG,2,E000004689,L,10/18/1996 12: 00:00 AM,N,N,,1/27/1997,U,,,N,N,,,,,,,,,L,N,,
58432,MEDIOBANCA INTERNATIONAL-SYND.ACC.,0,P,MESYNDN1,10/31/1994 12:0 0:00 AM,GEORGETOWN,1,,CAYMAN ISLANDS,0,E000004690,,06/25/2001 12 :00:00 AM,N,N,,,U,,,N,N,57347,E,,EXTER,,,C,S,L,N,N,Y
58437,IMI BANK (LUX) S.A.-SYNDICATION ACC,0,P,IMISYNN1,10/31/1994 12: 00:00 AM,LUXEMBOURG,1,,LUXEMBOURG,6,E000004691,L,06/25/2001 12:0 0:00 AM,N,N,,,U,,,N,N,,E,,EXTER,,,B,S,L,"N"" ",N,Y
58454,CREDIT LYONNAIS PARIS MARCHES,1,P,CLARDMTC,10/31/1994,PARIS,1,,FRANCE,2,E000004692,F,4/27/2000,N,N,,1/26/2001,U,,,N,N,,E,,EXTER,,,A,S,L,N,,
58459,GOLDMAN SACHS INTERNATIO.CLEARANCE,0,P,GSILCLRN,10/31/1994 12:0 0:00 AM,LONDON,1,,UNITED KINGDOM,6,E000004712,,08/09/2001 12:00: 00 AM,N,N,,,U,,,N,N,,E,,EXTER,5,,C,S,L,N," """,Y
58462,GOLDMAN SACHS INTERNATIONAL CUSTODY,0,P,GSILCUST,10/31/1994 12: 00:00 AM,LONDON,1,,UNITED KINGDOM,6,E000004713,,06/25/2001 12:00 :00 AM,Y,N,,,U,,,N,N,,E,,EXTER,,,K,S,L,N," """,Y
58467,GOLDMAN SACHS AND CO. FUTURES DELIV,1,P,GOSACFDA,10/31/1994 12: 00:00 AM,NEW YORK,1,,U.S.A.,2,E000004693,,9/15/1997,N,N,,1/26/1998,U,,,N,N,,,,,,,,,L,N,,
58470,MELICE + CIE S.A. DE BOURSE,0,P,MELICPUB,10/31/1994,BRUXELLES,1,,BELGIUM,6,E000004694,B,6/25/2001,"N"" ",N,,,U,,,N,N,,E,,EXTER,,,K,S,L,N,,Y
58475,INTERCAPITAL SECURITIES LIMITED,0,P,INTERBON,10/31/1994 12:00:0 0 AM,LONDON,1,,UNITED KINGDOM,2,E000004695,,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,,,J,S,L,N,N,Y
58483,MG INVESTMENT NOMINEE PTE LTD AC/CL,1,P,MGTRUST,10/31/1994 12:0 0:00 AM,SINGAPORE,1,N,SINGAPORE,2,E000004696,,10/16/1996 12:00:0 0 AM,N,N,,1/27/1997,U,,,N,N,,,,,,,""" ",,L,N,,
58488,BANCO RIO DE LA PLATA S.A.,1,P,RIOPLNY,10/31/1994,NEW YORK,1,,U.S.A.,2,E000004697,,9/15/1997,N,N," """,1/26/1998,U,,,N,N,,,,,,,,,L,N,""" ",
58496,CUAM A/C NORTHERN ASS CO LTD VA A/C,1,P,CUAMSUB1,10/31/1994 12: 00:00 AM,LONDON,1,N,UNITED KINGDOM,2,E000004715,,05/02/1996 12:0 0:00 AM,N,N,,1/27/1997,U,,,N,N,,,,,,""" ",,,L,N,,
58500,CUAM A/C CU ASS CO PLC B A/C,0,P,CUAMSUB2,10/31/1994 12:00:00 A M,LONDON,1,,UNITED KINGDOM,2,E000004716,,"06/25/2001 12:00:00 AM"" ",N,N,,,U,,,N,N,,E,,EXTER,,,C,S,L,N,N,Y
58513,SHELL FINANCE (NETHERLANDS) BV,1,P,SHELLFIN,10/31/1994,DEN HAAG,1,,NETHERLANDS,2,E000004718,,8/30/1999,N,N,,1/31/2000,U,,,N,N,,E,,EXTER,,,A,,L,N,,
58518,KDB ASIA LIMITED,0,P,KDBASIA,10/31/1994,HONG KONG,1,,HONG KONG,0,E000004698,,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,1,,I,S,L,N,,Y
58521,KDB ASIA LIMITED-NEW ISSUES A/C,0,P,SYNDICN1,10/31/1994 12:00:0 0 AM,HONG KONG,1,,HONG KONG,0,E000004699,,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,,,I,S,L,N,N,Y
58526,BANCO BILBAO VIZCAYA SA NEW YORK BR,1,P,BBVNYBR,10/31/1994 12:0 0:00 AM,NEW YORK,1,,U.S.A.,2,E000004700,,"09/15/1997 12:00:00 AM"" ",N,N,,1/26/1998,U,,,N,N,,,,,,,,,L,N,,
58530,B.I.L.-KOA FIRE MANAGEMENT,1,P,BILKOAFI,"10/31/1994 12:00:00 AM"" ",LUXEMBOURG,1,N,LUXEMBOURG,2,E000004701,L,"06/22/1995 12:00:00 AM"" ",N,N,,1/29/1996,,,,,,,,,,,,,,L,N,,
58535,CITIBK 3M VOL.INV.PLAN ACC. 264039,1,P,CITI3M,10/31/1994 12:00: 00 AM,NEW YORK,1,Y,U.S.A.,2,E000004702,,,,,,01/30/1995 1 2:00:00 AM,,,,,,,,,,,,,,L,N,,
58543,DEUTSCHE BANK AG HK BR.-CUSTODY A/C,0,P,DEUTCUST,10/31/1994 12: 00:00 AM,HONG KONG,1,,HONG KONG,0,E000004703,,06/25/2001 12:00:0 0 AM,Y,Y,,,U,,,N,N,,E,,EXTER,,A,I,S,L,N,N,Y
58548,DEXIA BIL-PANEUROLIFE GLOBAL EQUIT.,0,P,BILPANEU,10/31/1994 12: 00:00 AM,LUXEMBOURG,1,,LUXEMBOURG,0,E000004704,L,06/25/2001 12:0 0:00 AM,N,N,,,U,,,N,N,26047,E,,EXTER,,A,B,S,L,N,N,Y
58551,COMMERZBANK AG CL.ACC.'SPEC.ASSETS,0,P,COMMERZ,10/31/1994 12:00 :00 AM,FRANKFURT,1,,GERMANY,6,E000004773,D,06/25/2001 12:00:00 A M,Y,N,,,U,,,N,N,,E,,EXTER,,,AA,S,L,N,N,Y
58569,DEUTSCHE BANK SPA - SYND.ACCT,1,P,DEUTSYND,10/31/1994,MILANO,1,,ITALY,2,E000004706,,6/17/1998,N,"N"" ",,5/17/1999,U,,,N,N,,,,,,,,,L,N,,
58572,BANK OF CHINA HONG KONG BRANCH,0,P,BANKOFCH,10/31/1994,HONG KONG,1,,HONG KONG,0,E000004707,,"06/25/2001 12:00:00 AM"" ",N,N,,,U,,,N,N,,E,,EXTER,,A,B,S,L,N,,Y
58076,BARCLAYS PLC CITY FIRE INS CO. 1084,1,P,BBPLCFIR,10/31/1994 12: 00:00 AM,LONDON,1,N,UNITED KINGDOM,2,E000004624,,11/25/1996 12:0 0:00 AM,N,N,,1/27/1997,U,,,N,N,,,,,,""" ",,,L,N,,
58084,CHASE MANHATTAN-ARGENTINA,1,P,CHASMANH,10/31/1994,NEW YORK,1,Y,U.S.A.,2,E000004625,,4/21/1995,N,"N"" ",,1/29/1996,,,,,,,,,,,,,,L,N,,
57576,NEW SOUTH WALES TREASURY CORP.,0,P,NEWSOUTH,10/31/1994,SYDNEY,1,,AUSTRALIA,0,E000004547,,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,6,,B,S,L,N,,Y
57589,BANCO DI NAPOLI SPA SUCC.ESPANA,1,P,BANCONAP,10/31/1994 12:00:0 0 AM,MADRID,1,N,SPAIN,2,E000004549,,9/18/1996,N,N,,1/27/1997,U,,,N,N,,,,,,,,,L,N,,
57592,NOMURA GILTS LTD,1,P,NOMGILTS,10/31/1994,LONDON,1,N,UNITED KINGDOM,2,E000004550,,7/31/1995,N,N,""" ",1/29/1996,,,,,,,,,,,,,,L,N,,
57601,MULTIBANCO COMMERMEX S.N.C.,1,P,MULTIBAN,10/31/1994,NEW YORK,1,N,U.S.A.,2,E000004552,,9/13/1995,N,N,,1/29/1996,,,,,,,,,,,,,,L,N,""" ",
57606,NATEXIS BANQUES POPULAIRES(LUX) SA,0,P,NATEXIS,10/31/1994 12:00 :00 AM,LUXEMBOURG,1,,LUXEMBOURG,6,E000004553,L,08/06/2001 12:00: 00 AM,N,N,,,U,,,N,N,,E,,EXTER,,,C,S,L,N,,Y
57614,NRG VICTORY RE. LTD - LIFE,1,P,NRGLIFE,10/31/1994,LONDON,1,N,GREAT-BRITAIN,2,E000004556,,11/16/1994,N,N,,1/30/1995,,,,,,,,,,,,,,L,"N"" ",,
57619,NRG VICTORY RE. LTD - NON-LIFE,1,P,NRGNONLI,10/31/1994,LONDON,1,,UNITED KINGDOM,2,E000004557,,08/18/1998 12:00:00 A M,N,N,,5/17/1999,U,,,N,N,,,,,,,,""" ",L,N,,
57644,CITIBANK NA A/C STANDARDS EWB XXIX,1,P,CITIXXIX,10/31/1994 12:0 0:00 AM,LONDON,1,Y,UNITED KINGDOM,2,E000004560,,04/24/1995 12:00 :00 AM,N,N,,1/29/1996,,,,,,,,,,,,," """,L,N,,
57649,UNILEVER NV/UNILEVER PLC,0,P,UNILEVER,10/31/1994,ROTTERDAM,1,,NETHERLANDS,0,E000004561,,6/25/2001,"N"" ",N,,,U,,,N,N,,E,,EXTER,,,A,S,L,N,N,Y
57660,ROYAL TRUST BK (ASIA)- CL RESIDENT,1,P,RORESIDE,10/31/1994 12:0 0:00 AM,SINGAPORE,1,N,SINGAPORE,2,E000004563,,04/20/1995 12:00:0 0 AM,N,N,,1/29/1996,,,,,,,,,,,,,""" ",L,N,,
57665,ROYAL TRUST BK (ASIA)-DL NON RESID,1,P,RNONRESI,10/31/1994 12:0 0:00 AM,SINGAPORE,1,N,SINGAPORE,2,E000004564,,04/20/1995 12:00:0 0 AM,N,N,,1/29/1996,,,,,,,,,,,,,""" ",L,N,,
57673,BANCO EXTERIOR INTERNACIONAL S.A.,1,P,BCOEXTER,10/31/1994 12:00 :00 AM,MADRID,1,,SPAIN,2,E000004565,,4/5/2000,"N"" ",N,,1/26/2001,U,,,N,N,,E,,EXTER,,,B,S,L,N,,
57678,CASSA DI RISPARMIO DI VOLTERRA,0,P,CAVOLTER,10/31/1994,VOLTERRA,1,,ITALY,6,E000004566,,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,,,E,S,L,N,,Y
57681,BANQUE FINAMA-(FORMERLY GROUPAMA),0,P,FINAMA2,10/31/1994 12:00: 00 AM,PARIS,1,,FRANCE,6,E000004567,,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,,A,F,S,L,N,,Y
57686,CENTROBANCA(BCA CENT.DI CR.POP)SPA,0,P,CENTROBC,10/31/1994 12:0 0:00 AM,MILANO,1,,ITALY,6,E000004568,,7/13/2001,N,N,,,U,,,N,N,,E,,EXTER,,,C,S,L,N,,Y
57690,TRADE & FINANCE COMPANY S.A.,0,P,TRADEFIN,10/31/1994 12:00:00 A M,LUXEMBOURG,1,,LUXEMBOURG,2,E000004569,L,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,,A,K,S,L,N,N,Y
57703,GLE/ FEES ACCOUNT,0,P,OLR/FEES,10/31/1994,CEDEL,4,,LUXEMBOURG,6,1200,,6/25/2001,N,N,,,U,,,,,,,,,,,,,,,,
"""",N,N,,I,Y,INTER,,,,S,L,N,N,N,,,,,,,,,,,,,,,,,,,,
57708,OLR/ PREDELIVERY CASH A/C,1,P,OLRPREDE,10/31/1994,CEDEL,4,,LUXEMBOURG,2,1201,,9/15/1997,N,N,,0 1/26/1998 12:00:00 AM,U,,,N,N,,,,,,,,,L,N,,
57711,GLE/ STANDARD LOAN ACCOUNT,0,P,OLRLOAN,10/31/1994,CEDEL,4,,LUXEMBOURG,6,1202,,6/25/2001,N,N,,""" ",U,,,N,N,,I,Y,INTER,,A,,S,L,N,N,N
57716,PARIBAS LOAN GUARANTEE A/C,0,P,LGUARFRF,"10/31/1994 12:00:00 AM"" ",PARIS,4,,FRANCE,0,1203,F,6/25/2001,N,N,,,U,,,N,N,,E,,EXTER,,,K,S,L,N,N,N
57720,DRESDNER BANK-LOAN GUARANTEE A/C,0,P,LGUARDEM,10/31/1994 12:00: 00 AM,FRANKFURT,4,,,0,15929,,6/25/2001,N,N,," """,U,,,N,N,,E,,EXTER,,A,K,S,L,N,N,N
